"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData.biobrick","customData.platform","customData.localplayerguid","customData.devices","customData.sametab","customData.device","customData.slot","customData.energy","customData.option","customData.sound","customData.dnabit","customData.duration","customData.nanobot","customData.count","customData.plasmid","customData.language","customData.total","customData.controls","customData.message","customData.chapter","customData.life","customData.source"
"c9e33ab8-6e05-4426-a666-f04c0ec80843","2017-05-13T07:40:50.651Z","2017-05-13T07:40:49.080Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-955, -1028]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"ee1cc8f1-6597-464c-9038-003260281dcf","2017-05-13T07:41:15.373Z","2017-05-13T07:41:13.801Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-970, -1018]","tutorial1.Checkpoint07","""FLUO2""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"1136237a-dcad-4d41-ba19-5bc3cc215a4f","2017-05-13T07:41:16.554Z","2017-05-13T07:41:14.980Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-970, -1018]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"bff33e3d-1ce1-432e-bbcd-49b8100ce0bf","2017-05-13T07:41:17.092Z","2017-05-13T07:41:15.519Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-970, -1018]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:null:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"9a981af2-287f-4ea9-ad94-e954c15d732a","2017-05-13T07:41:17.864Z","2017-05-13T07:41:16.292Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-970, -1018]","tutorial1.Checkpoint07","""FLUO1""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"9f9f7324-2c69-4ea5-8f32-be03a03bfa84","2017-05-13T07:41:21.341Z","2017-05-13T07:41:19.767Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-970, -1018]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"804d797d-c5a6-4739-92cc-65f1335e0db2","2017-05-13T07:41:21.834Z","2017-05-13T07:41:20.261Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-970, -1018]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"e932adef-86bb-4c9e-9f12-ce29c343daa6","2017-05-13T07:41:22.607Z","2017-05-13T07:41:21.034Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-970, -1018]","tutorial1.Checkpoint07","""FLUO2""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"c07f3cba-89df-440d-bff4-db7568a29aec","2017-05-13T07:41:30.659Z","2017-05-13T07:41:29.087Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-963, -1027]","tutorial1.Checkpoint07","""FLUO1""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"81feedc4-fb45-4f37-bbdb-ddae9fb2864e","2017-05-13T07:41:31.729Z","2017-05-13T07:41:30.159Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-963, -1027]","tutorial1.Checkpoint07","""FLUO2""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"7f868460-e202-412e-bb42-e795c0d9cd7e","2017-05-13T07:41:32.242Z","2017-05-13T07:41:30.670Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-963, -1027]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:null:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"cd3024ba-6d95-44c0-a905-6eff3feabda2","2017-05-13T07:41:32.908Z","2017-05-13T07:41:31.336Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-963, -1027]","tutorial1.Checkpoint07","""FLUO1""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"9f3e7cf9-2d35-42ba-8be7-e42796bcaa11","2017-05-13T07:41:53.259Z","2017-05-13T07:41:51.687Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-963, -1027]","tutorial1.Checkpoint07","""PRBAD3""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[null:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"056d531a-3ef6-4c5b-b91a-0d0b7bbd528a","2017-05-13T07:41:53.801Z","2017-05-13T07:41:52.229Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"craft","[-963, -1027]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRCONS:RBS2:FLUO2:DTER]""",,"""PRCONS:RBS2:FLUO2:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"9b04402d-3c3e-406d-bef9-4650d15b7903","2017-05-13T07:41:53.803Z","2017-05-13T07:41:52.232Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-963, -1027]","tutorial1.Checkpoint07","""PRCONS""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRCONS:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"d0c4618f-39b9-4b0d-aef0-8554d50ff6fc","2017-05-13T07:42:09.505Z","2017-05-13T07:42:07.933Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-963, -1027]","tutorial1.Checkpoint07","""PRBAD3""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"773a4718-9522-4acc-a4d7-5bf2f19c5b4d","2017-05-13T07:42:14.540Z","2017-05-13T07:42:12.969Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-963, -1027]","tutorial1.Checkpoint07","""RBS2""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRBAD3:null:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"3a944e2a-9cf2-4712-9050-b7544b82fb1d","2017-05-13T07:42:16.019Z","2017-05-13T07:42:14.448Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-963, -1027]","tutorial1.Checkpoint07","""RBS2""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"6a174c5d-6560-41f7-bfd1-2ff23c32292c","2017-05-13T07:42:16.626Z","2017-05-13T07:42:15.053Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-963, -1027]","tutorial1.Checkpoint07","""FLUO2""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"e6f76fe9-4421-438e-beea-51c82867dc64","2017-05-13T07:42:17.279Z","2017-05-13T07:42:15.707Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-963, -1027]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"ceccd717-4a80-4baf-b51a-3487edf84aab","2017-05-13T07:42:17.840Z","2017-05-13T07:42:16.268Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-963, -1027]","tutorial1.Checkpoint07","""FLUO1""",,,"""slot0[PRCONS:RBS1:null:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"f5cf9579-5b96-47b6-94b4-36e551c2afd8","2017-05-13T07:42:18.495Z","2017-05-13T07:42:16.923Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-963, -1027]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"3f6b9d9d-9d78-4f52-bc4c-0d29ea5a2476","2017-05-13T07:42:21.658Z","2017-05-13T07:42:20.085Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"pickup","[-929, -996]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,"""DTER""",,,,,,,,,,"""100""",
"6ab66add-59d5-4a60-94e6-efc92c501ef8","2017-05-13T07:42:22.306Z","2017-05-13T07:42:20.737Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"newfurthest","[-909, -978]","tutorial1.Checkpoint08",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,"null",,,,,,,,"""7""","""100""",
"222ab5ed-8d47-44bb-902f-43b7bf083687","2017-05-13T07:42:22.306Z","2017-05-13T07:42:20.736Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"reach","[-909, -978]","tutorial1.Checkpoint08",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"df02c51d-30d7-4a80-9c3f-57cdf162169c","2017-05-13T07:42:22.441Z","2017-05-13T07:42:20.738Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"newownrecord","[-909, -978]","tutorial1.Checkpoint08",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,"""436""",,,,,,,,"""6""","""100""",
"1edad002-909c-4448-ad88-bcf1b8427229","2017-05-13T07:42:31.883Z","2017-05-13T07:42:30.311Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-870, -953]","tutorial1.Checkpoint08","""PRBAD3""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[null:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"d2e8456f-34f6-4200-9cba-c4a18c1e2cb5","2017-05-13T07:42:32.544Z","2017-05-13T07:42:30.973Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-870, -953]","tutorial1.Checkpoint08","""PRBAD3""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"126478f2-8bbd-4492-afeb-2e867d72be5a","2017-05-13T07:42:33.292Z","2017-05-13T07:42:31.720Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-870, -953]","tutorial1.Checkpoint08","""PRCONS""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"657054a7-11bc-4081-95ab-2e57dc869e1d","2017-05-13T07:42:34.417Z","2017-05-13T07:42:32.838Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-870, -953]","tutorial1.Checkpoint08","""RBS2""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:null:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"73e71bec-2b39-4e2e-9311-3de31e0abbd2","2017-05-13T08:11:21.211Z","2017-05-13T08:11:19.800Z","915953b4-f9e1-41ca-acc4-4e4e90667102","bb07e07d-0b95-4837-8f06-6c01b2199ba7",,,,,,,"reach","[-257, -713]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"31683f31-90be-4fc3-8d57-b1ee174a9fc8","2017-05-13T07:42:35.752Z","2017-05-13T07:42:34.177Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-870, -953]","tutorial1.Checkpoint08","""RBS2""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"3c1af9a3-325f-4707-9db6-5924b53258ad","2017-05-13T07:42:36.213Z","2017-05-13T07:42:34.631Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-870, -953]","tutorial1.Checkpoint08","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"a86c09df-a46c-421a-be4b-ded469903628","2017-05-13T07:42:36.913Z","2017-05-13T07:42:35.342Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-870, -953]","tutorial1.Checkpoint08","""FLUO1""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"d98a9e1a-fcaa-48ec-817e-68f2799abfc7","2017-05-13T07:42:37.533Z","2017-05-13T07:42:35.961Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-870, -953]","tutorial1.Checkpoint08","""MOV""",,,"""slot0[PRCONS:RBS1:null:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"3308f23f-92e8-4126-9c9e-48e2fde1a115","2017-05-13T07:42:38.828Z","2017-05-13T07:42:37.256Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-870, -953]","tutorial1.Checkpoint08","""FLUO2""",,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"9a82213a-a48d-400e-b8fe-229474a7b712","2017-05-13T07:43:08.961Z","2017-05-13T07:43:07.389Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-876, -955]","tutorial1.Checkpoint08","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"c54be7ef-acfa-4c06-ae12-cce54875f5df","2017-05-13T07:43:09.946Z","2017-05-13T07:43:08.374Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-876, -955]","tutorial1.Checkpoint08","""FLUO1""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"271726bd-b285-4ef8-8968-ccd707f9067b","2017-05-13T07:43:10.664Z","2017-05-13T07:43:09.092Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-876, -955]","tutorial1.Checkpoint08","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"8fadb3ee-685f-414f-b2a1-63b9e7c67e19","2017-05-13T07:43:16.405Z","2017-05-13T07:43:14.833Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-827, -895]","tutorial1.Checkpoint08",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"52395ae9-b27e-4cf4-be79-fdd654b0b3bb","2017-05-13T07:43:21.078Z","2017-05-13T07:43:19.505Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-839, -923]","tutorial1.Checkpoint08",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"20557f48-d9fd-492f-90a2-ad1553a83b55","2017-05-13T07:43:43.174Z","2017-05-13T07:43:41.600Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"reach","[-684, -918]","tutorial1.Checkpoint09",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"76cbfde2-ec15-411e-a193-6b463f1b7aac","2017-05-13T07:44:05.759Z","2017-05-13T07:44:04.187Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-664, -1023]","tutorial1.Checkpoint09",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"100bc96f-5d2d-4c98-85ec-e61894ff7b76","2017-05-13T07:44:09.705Z","2017-05-13T07:44:08.134Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-651, -984]","tutorial1.Checkpoint09",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"b04e9f99-9143-4ea3-9b42-250a25bad044","2017-05-13T07:44:15.103Z","2017-05-13T07:44:13.531Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-660, -1027]","tutorial1.Checkpoint09",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"f2b0d3bd-319e-474b-bb92-cc14a8e8efdd","2017-05-13T07:44:30.156Z","2017-05-13T07:44:28.584Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-667, -1023]","tutorial1.Checkpoint09",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"b0c10af8-6abf-4328-a28b-45f100f2d29b","2017-05-13T07:44:37.227Z","2017-05-13T07:44:35.656Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-667, -1023]","tutorial1.Checkpoint09",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"9e56f6f8-d3f7-492f-bfca-9ac83efa686c","2017-05-13T07:44:48.659Z","2017-05-13T07:44:47.082Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-684, -912]","tutorial1.Checkpoint09","""FLUO1""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"c336320b-4b26-409c-b02b-2052e6295831","2017-05-13T07:44:54.607Z","2017-05-13T07:44:53.028Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-645, -976]","tutorial1.Checkpoint09",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"7a5d881b-7eac-4da8-b341-8498b4a5260b","2017-05-13T07:45:32.951Z","2017-05-13T07:45:31.379Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"newfurthest","[-590, -976]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,"null",,,,,,,,"""8""","""100""",
"20c50199-bfad-4a1b-96ff-f71902859707","2017-05-13T07:45:32.952Z","2017-05-13T07:45:31.381Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"newownrecord","[-590, -976]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,"""310""",,,,,,,,"""7""","""100""",
"16786d53-f5da-4725-83ab-909f8c8e922e","2017-05-13T07:45:32.951Z","2017-05-13T07:45:31.378Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"reach","[-590, -976]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"1af8130e-6832-4bc1-84ca-d6476851929b","2017-05-13T07:45:38.960Z","2017-05-13T07:45:37.388Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-543, -1036]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"5a180679-e6ba-4475-9adc-983b847919c2","2017-05-13T07:45:53.611Z","2017-05-13T07:45:52.038Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"pickup","[-525, -1010]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,"""Plasmid (1)""",,,,,,"""100""",
"b40bcb9a-9789-4678-87ce-0405d66edee8","2017-05-13T07:45:56.561Z","2017-05-13T07:45:54.889Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-551, -1034]","tutorial1.Checkpoint10",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""MINE"""
"68ba2400-9254-4483-a0a9-0fce9bd3fa3d","2017-05-13T07:46:08.356Z","2017-05-13T07:46:06.784Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"selectmenu","[-588, -971]","tutorial1.Checkpoint10",,,,,,,,,"""SCIENCE""",,,,,,,,,,,,,
"da796b81-3a08-4487-b87d-d86807a37665","2017-05-13T07:46:25.981Z","2017-05-13T07:46:24.409Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"selectmenu","[-588, -971]","tutorial1.Checkpoint10",,,,,,,,,"""SCIENCE""",,,,,,,,,,,,,
"df0d799e-0c0a-40f9-8013-7d4c302ef925","2017-05-13T07:46:28.588Z","2017-05-13T07:46:27.016Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"selectmenu","[-588, -971]","tutorial1.Checkpoint10",,,,,,,,,"""CONTRIBUTE""",,,,,,,,,,,,,
"3b0d5ff8-fe21-43ac-93b1-a134c269a296","2017-05-13T07:46:29.661Z","2017-05-13T07:46:28.077Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"gotostudy","[-588, -971]","tutorial1.Checkpoint10",,,"""a4d4b030-9117-4331-ba48-90dc05a7e65a""",,,,,,,,,,,,,,,,,,,"""GAME"""
