,Timestamp,Want to learn more about Biology,Want to learn more about Synthetic biology,Want to learn more about Video games,Want to learn more about Engineering,Played Hero.Coli,Age,Gender,Interested in video games,Interested in biology,Studied biology,Play video games,Heard about Synthetic biology or BioBricks,Volunteered to answer more questions,Enjoyed playing,Genotype and phenotype,BioBricks and devices composition,Ampicillin antibiotic,Name: Plasmid,Function: TER,Name: PR,Function - game: CDS,Name: TER,Function - biology: CDS,Name: RBS,Example: CDS,Name: CDS,Function: PR,Function: RBS,Function: Plasmid,Name: Operator XXX,Device: RBS:PCONS:FLHDC:TER XXX,Device: PCONS:RBS:FLHDC:TER,Device: PBAD:RBS:GFP:TER,Device: PBAD:GFP:RBS:TER XXX,Device: GFP:RBS:PCONS:TER XXX,Device: PCONS:GFP:RBS:TER XXX,Device: AMPR:RBS:PCONS:TER XXX,Device: RBS:PCONS:AMPR:TER XXX,Green fluorescence,Unequip the movement device: effect,Device: PBAD:RBS:ARA:TER,Remarks,userId,Language,Temporality
808,2018-04-21 13:25:12+00:00,A lot,Moderately,Moderately,Slightly,I just played for the first time,11,Female,Slightly,Slightly,Not even in middle school,Rarely,No,No,Moderately,Edit the DNA of the bacterium,DNA sequences,Ampicillin,RBS,TER,PR,RBS,TER,TER,Plasmid,Plasmid,PR,PR,I don't know,PR,CDS,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,It generates antibiotic resistance,The bricks are not well-ordered,It generates green fluorescence,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,"It produces more and more arabinose after being induced, because it induces itself",,9d09b624-c719-446b-a738-e7059dd1a8f4,fr,posttest
809,2018-04-21 13:27:48+00:00,A lot,A lot,A lot,A lot,No / not yet,55,Male,Moderately,Moderately,Until the end of high school,Moderately,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,2740572c-d3e1-441c-a957-78cc8bae56d2,fr,pretest
810,2018-04-21 13:32:03+00:00,Not at all,Slightly,Slightly,Not at all,No / not yet,14,Female,Slightly,Slightly,Not even in middle school,Rarely,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,RBS,I don't know,Plasmid,TER,PR,I don't know,I don't know,I don't know,I don't know,I don't know,CDS,PR,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,The bacterium dies,I don't know,pour ma pare la biologie ce n'est  pas trop mon truc ,ec27bb65-ec49-46c3-a8b6-0c58a801b843,fr,pretest
811,2018-04-21 13:42:19+00:00,Moderately,Moderately,A lot,A lot,I just played for the first time,15,Male,A lot,Moderately,Until the end of high school,Extremely,"Yes, but I don't exactly know what it means",Yes,A lot,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,TER,I don't know,CDS,TER,PR,I don't know,CDS,I don't know,I don't know,RBS,Plasmid,I don't know,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,c27daf06-3a56-4b68-999c-d6f451a98e69,fr,posttest
812,2018-04-21 13:48:24+00:00,Moderately,Moderately,Moderately,Moderately,I just played for the first time,55,Male,Moderately,Moderately,Until the end of high school,Moderately,No,Yes,Not at all,Edit the DNA of the bacterium,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,2740572c-d3e1-441c-a957-78cc8bae56d2,fr,posttest
813,2018-04-21 13:53:35+00:00,Moderately,Moderately,A lot,Slightly,No / not yet,12,Female,A lot,Slightly,Not even in middle school,Moderately,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe573c5-4a87-4a2d-a0e8-a5f12e491735,fr,pretest
814,2018-04-21 13:54:14+00:00,Moderately,Moderately,A lot,Moderately,No / not yet,40,Female,Slightly,Slightly,Until the end of middle school,Rarely,No,Yes,Not applicable: not played yet,Divide the bacterium,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",I don't know,I don't know,,91280388-8cf6-4b93-ae2b-69d955368d1c,fr,pretest
815,2018-04-21 13:59:18+00:00,Extremely,Extremely,Not at all,Moderately,No / not yet,17,Female,Moderately,A lot,Until the end of high school,Rarely,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,393066a0-8cbb-495d-aeae-06f131b2d12a,fr,pretest
816,2018-04-21 14:00:01+00:00,Moderately,Moderately,A lot,A lot,No / not yet,16,Female,A lot,Moderately,Not even in middle school,Rarely,No,Yes,Not applicable: not played yet,I don't know,I don't know,Ampicillin,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,23e9fbde-fd65-4163-afbd-1394e0d1fa73,fr,pretest
817,2018-04-21 14:00:21+00:00,Slightly,Not at all,Extremely,Not at all,I just played for the first time,12,Male,Extremely,Not at all,Not even in middle school,A lot,"Yes, but I don't exactly know what it means",No,Moderately,Edit the DNA of the bacterium,RNA sequences,Ampicillin,PR,PR,CDS,PR,CDS,PR,CDS,CDS,CDS,PR,PR,PR,CDS,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, all the time",Nothing,I don't know,,c959cf5e-4f69-4990-a662-cd355ca85cf7,fr,posttest
818,2018-04-21 14:08:50+00:00,A lot,Slightly,Not at all,Moderately,No / not yet,51,Female,Not at all,Moderately,Until bachelor's degree,Not at all,No,Yes,Not applicable: not played yet,Edit the DNA of the bacterium,DNA sequences,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"It produces more and more arabinose after being induced, because it induces itself",,69a7c168-ac95-4fe8-bdcd-7866a6c6ab04,fr,pretest
819,2018-04-21 14:10:16+00:00,Slightly,Slightly,A lot,Moderately,I just played for the first time,40,Female,Slightly,Slightly,Until the end of middle school,Rarely,No,Yes,A bit,Move the bacterium,Proteins,Ampicillin,Plasmid,I don't know,I don't know,RBS,I don't know,I don't know,I don't know,I don't know,I don't know,PR,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"In front of the doors, when the GFP device is equipped",The bacterium glows,I don't know,,91280388-8cf6-4b93-ae2b-69d955368d1c,fr,posttest
820,2018-04-21 14:21:33+00:00,Slightly,Moderately,A lot,Slightly,I just played for the first time,12,Female,A lot,Slightly,Not even in middle school,Moderately,No,No,Moderately,Edit the DNA of the bacterium,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"In front of the doors, when the GFP device is equipped",Nothing,I don't know,,bfe573c5-4a87-4a2d-a0e8-a5f12e491735,fr,posttest
821,2018-04-21 14:29:01+00:00,Extremely,Extremely,A lot,Extremely,No / not yet,42,Female,Moderately,Extremely,Until the end of high school,Not at all,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,86d97a4c-a06a-4c29-a422-054a850fda7f,fr,pretest
822,2018-04-21 14:29:53+00:00,Slightly,Moderately,A lot,Moderately,No / not yet,15,Female,A lot,Slightly,Not even in middle school,Extremely,No,Yes,Not applicable: not played yet,Move the bacterium,Amino-acids,I don't know,PR,TER,PR,None of these,RBS,TER,CDS,Plasmid,I don't know,TER,PR,I don't know,Plasmid,The bricks are not well-ordered,It generates green fluorescence in presence of arabinose inducer,It makes it possible to move faster,It generates antibiotic resistance,I don't know,The bricks are not well-ordered,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,It produces nothing since it induces itself,,b20c3f09-9179-43ca-9fb7-e845e97c8fd5,fr,pretest
823,2018-04-21 15:04:47+00:00,Moderately,Moderately,Moderately,Moderately,I just played for the first time,16,Female,A lot,Moderately,Not even in middle school,Rarely,No,Yes,Moderately,Edit the DNA of the bacterium,I don't know,Ampicillin,Plasmid,None of these,PR,RBS,None of these,I don't know,RBS,PR,I don't know,TER,None of these,Plasmid,I don't know,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,23e9fbde-fd65-4163-afbd-1394e0d1fa73,fr,posttest
824,2018-04-21 15:12:16+00:00,Moderately,Not at all,A lot,Not at all,I just played for the first time,15,Female,A lot,Slightly,Not even in middle school,Extremely,No,Yes,Moderately,Edit the DNA of the bacterium,DNA sequences,Terminator,Plasmid,CDS,TER,Plasmid,RBS,TER,CDS,TER,None of these,CDS,Plasmid,CDS,RBS,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,It generates green fluorescence,It generates green fluorescence in presence of arabinose inducer,It makes it possible to move faster,It generates green fluorescence,It generates antibiotic resistance,"In front of the doors, all the time",The bacterium dies,"It produces more and more arabinose after being induced, because it induces itself",,b20c3f09-9179-43ca-9fb7-e845e97c8fd5,fr,posttest
825,2018-04-21 15:14:02+00:00,Moderately,Moderately,A lot,A lot,No / not yet,16,Male,Extremely,Not at all,Until the end of middle school,Extremely,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614ee396-283c-4621-9834-cb914244cc52,fr,pretest
826,2018-04-21 15:23:28+00:00,Extremely,A lot,Not at all,Slightly,I just played for the first time,17,Female,Moderately,A lot,Until the end of high school,Rarely,"Yes, but I don't exactly know what it means",Yes,A lot,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,TER,I don't know,RBS,TER,None of these,PR,CDS,CDS,None of these,RBS,Plasmid,I don't know,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,It generates green fluorescence,The bricks are not well-ordered,It generates green fluorescence in presence of arabinose inducer,I don't know,I don't know,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,393066a0-8cbb-495d-aeae-06f131b2d12a,fr,posttest
827,2018-04-21 15:25:35+00:00,A lot,Slightly,Not at all,Slightly,I just played for the first time,51,Female,Not at all,Moderately,Until bachelor's degree,Not at all,No,Yes,Moderately,Edit the DNA of the bacterium,DNA sequences,Arabinose,Plasmid,TER,PR,RBS,None of these,CDS,None of these,RBS,CDS,PR,RBS,Plasmid,I don't know,It generates green fluorescence,It generates green fluorescence,It makes it possible to move faster,It makes it possible to move faster,I don't know,It makes it possible to move faster,I don't know,It generates antibiotic resistance,"In front of the doors, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,69a7c168-ac95-4fe8-bdcd-7866a6c6ab04,fr,posttest
828,2018-04-21 15:26:54+00:00,Moderately,Moderately,Extremely,Moderately,No / not yet,39,Male,Extremely,Not at all,Until the end of middle school,A lot,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,RBS,TER,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,ad3ddd76-3ff0-44b7-8ea7-56c1c896b4ee,fr,pretest
829,2018-04-21 15:31:30+00:00,A lot,A lot,Extremely,Extremely,No / not yet,19,Female,A lot,Moderately,Until the end of high school,Moderately,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,Edit the DNA of the bacterium,I don't know,Ampicillin,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,8af8b090-dfe5-4e15-bc78-cf4a7d2b1dc8,fr,pretest
830,2018-04-21 15:35:47+00:00,Moderately,Extremely,A lot,Extremely,No / not yet,21,Female,Slightly,Slightly,Until the end of middle school,Rarely,No,Yes,Not applicable: not played yet,Edit the DNA of the bacterium,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,f8920e82-1cdf-43a0-aedb-06ddaf9960d6,fr,pretest
831,2018-04-21 16:02:19+00:00,Slightly,Not at all,Extremely,Moderately,I just played for the first time,16,Male,Extremely,Not at all,Until the end of middle school,Extremely,No,No,Moderately,Edit the DNA of the bacterium,DNA sequences,I don't know,Plasmid,TER,I don't know,I don't know,TER,None of these,RBS,CDS,I don't know,I don't know,I don't know,PR,I don't know,The bricks are not well-ordered,It generates green fluorescence,The bricks are not well-ordered,I don't know,The bricks are not well-ordered,I don't know,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Nothing,I don't know,,614ee396-283c-4621-9834-cb914244cc52,fr,posttest
