,antecedants,consequents,support,confidence
1067,"frozenset({'Q15', 'Q1'})",frozenset({'Q19'}),123,0.9318181818181818
1068,"frozenset({'Q15', 'Q19'})",frozenset({'Q20'}),129,0.9084507042253521
1069,"frozenset({'Q15', 'Q20'})",frozenset({'Q19'}),129,1.0
1070,"frozenset({'Q2', 'Q27'})",frozenset({'Q26'}),145,0.9731543624161074
1071,"frozenset({'Q26', 'Q2'})",frozenset({'Q27'}),145,0.9294871794871795
1072,"frozenset({'Q26', 'Q20'})",frozenset({'Q21'}),151,0.9741935483870968
1073,"frozenset({'Q20', 'Q21'})",frozenset({'Q26'}),151,0.9741935483870968
1074,frozenset({'Q21'}),"frozenset({'Q26', 'Q20'})",151,0.893491124260355
1075,frozenset({'Q20'}),"frozenset({'Q26', 'Q21'})",151,0.9151515151515152
1076,"frozenset({'Q26', 'Q21'})",frozenset({'Q20'}),151,0.937888198757764
1077,"frozenset({'Q22', 'Q20'})",frozenset({'Q21'}),128,0.9846153846153847
1078,frozenset({'Q22'}),"frozenset({'Q20', 'Q21'})",128,0.8888888888888888
1079,"frozenset({'Q22', 'Q21'})",frozenset({'Q20'}),128,0.9481481481481482
1080,"frozenset({'Q15', 'Q1'})",frozenset({'Q21'}),120,0.9090909090909091
1081,"frozenset({'Q15', 'Q21'})",frozenset({'Q1'}),120,0.8955223880597015
1082,"frozenset({'Q21', 'Q27'})",frozenset({'Q1'}),137,0.8954248366013072
1083,"frozenset({'Q21', 'Q1'})",frozenset({'Q27'}),137,0.9133333333333333
1084,"frozenset({'Q2', 'Q19'})",frozenset({'Q1'}),122,0.9312977099236641
1085,"frozenset({'Q14', 'Q27'})",frozenset({'Q26'}),128,0.9770992366412213
1086,"frozenset({'Q26', 'Q14'})",frozenset({'Q27'}),128,0.9481481481481482
1087,frozenset({'Q14'}),"frozenset({'Q26', 'Q27'})",128,0.9014084507042254
1088,"frozenset({'Q22', 'Q20'})",frozenset({'Q26'}),126,0.9692307692307692
1089,frozenset({'Q22'}),"frozenset({'Q26', 'Q20'})",126,0.875
1090,"frozenset({'Q26', 'Q22'})",frozenset({'Q20'}),126,0.9264705882352942
1091,"frozenset({'Q4', 'Q27'})",frozenset({'Q1'}),117,0.9140625
1092,"frozenset({'Q4', 'Q1'})",frozenset({'Q27'}),117,0.9
1093,"frozenset({'Q1', 'Q14'})",frozenset({'Q26'}),122,0.9838709677419355
1094,frozenset({'Q14'}),"frozenset({'Q26', 'Q1'})",122,0.8591549295774648
1095,"frozenset({'Q26', 'Q14'})",frozenset({'Q1'}),122,0.9037037037037037
1096,"frozenset({'Q20', 'Q27'})",frozenset({'Q1'}),135,0.9060402684563759
1097,"frozenset({'Q20', 'Q1'})",frozenset({'Q27'}),135,0.9246575342465754
1098,"frozenset({'Q2', 'Q19'})",frozenset({'Q27'}),121,0.9236641221374046
1099,"frozenset({'Q25', 'Q19'})",frozenset({'Q1'}),121,0.9097744360902256
1100,"frozenset({'Q22', 'Q27'})",frozenset({'Q26'}),127,1.0
1101,"frozenset({'Q26', 'Q22'})",frozenset({'Q27'}),127,0.9338235294117647
1102,frozenset({'Q22'}),"frozenset({'Q26', 'Q27'})",127,0.8819444444444444
1103,"frozenset({'Q17', 'Q20'})",frozenset({'Q26'}),118,0.9833333333333333
1104,frozenset({'Q17'}),"frozenset({'Q26', 'Q20'})",118,0.8613138686131386
1105,"frozenset({'Q26', 'Q17'})",frozenset({'Q20'}),118,0.9007633587786259
1106,"frozenset({'Q12', 'Q27'})",frozenset({'Q26'}),133,0.9851851851851852
1107,"frozenset({'Q26', 'Q12'})",frozenset({'Q27'}),133,0.9300699300699301
1108,frozenset({'Q12'}),"frozenset({'Q26', 'Q27'})",133,0.875
1109,"frozenset({'Q1', 'Q19'})",frozenset({'Q20'}),145,0.9119496855345912
1110,"frozenset({'Q20', 'Q19'})",frozenset({'Q1'}),145,0.8950617283950617
1111,"frozenset({'Q20', 'Q1'})",frozenset({'Q19'}),145,0.9931506849315068
1112,frozenset({'Q20'}),"frozenset({'Q1', 'Q19'})",145,0.8787878787878788
1113,"frozenset({'Q1', 'Q19'})",frozenset({'Q26'}),152,0.9559748427672956
1114,"frozenset({'Q26', 'Q19'})",frozenset({'Q1'}),152,0.9101796407185628
1115,"frozenset({'Q2', 'Q1'})",frozenset({'Q26'}),142,0.9466666666666667
1116,"frozenset({'Q26', 'Q2'})",frozenset({'Q1'}),142,0.9102564102564102
1117,"frozenset({'Q17', 'Q19'})",frozenset({'Q26'}),125,0.9765625
1118,frozenset({'Q17'}),"frozenset({'Q26', 'Q19'})",125,0.9124087591240876
1119,"frozenset({'Q26', 'Q17'})",frozenset({'Q19'}),125,0.9541984732824428
1120,"frozenset({'Q2', 'Q19'})",frozenset({'Q21'}),123,0.9389312977099237
1121,"frozenset({'Q2', 'Q21'})",frozenset({'Q19'}),123,0.984
1122,"frozenset({'Q15', 'Q27'})",frozenset({'Q1'}),125,0.8620689655172413
1123,"frozenset({'Q15', 'Q1'})",frozenset({'Q27'}),125,0.946969696969697
1124,"frozenset({'Q20', 'Q27'})",frozenset({'Q26'}),147,0.9865771812080537
1125,"frozenset({'Q26', 'Q20'})",frozenset({'Q27'}),147,0.9483870967741935
1126,frozenset({'Q20'}),"frozenset({'Q26', 'Q27'})",147,0.8909090909090909
1127,"frozenset({'Q22', 'Q19'})",frozenset({'Q26'}),134,0.9571428571428572
1128,frozenset({'Q22'}),"frozenset({'Q26', 'Q19'})",134,0.9305555555555556
1129,"frozenset({'Q26', 'Q22'})",frozenset({'Q19'}),134,0.9852941176470589
1130,"frozenset({'Q2', 'Q20'})",frozenset({'Q27'}),117,0.9590163934426229
1131,"frozenset({'Q17', 'Q19'})",frozenset({'Q15'}),125,0.9765625
1132,"frozenset({'Q15', 'Q19'})",frozenset({'Q17'}),125,0.8802816901408451
1133,"frozenset({'Q15', 'Q17'})",frozenset({'Q19'}),125,0.9398496240601504
1134,frozenset({'Q17'}),"frozenset({'Q15', 'Q19'})",125,0.9124087591240876
1135,"frozenset({'Q21', 'Q1'})",frozenset({'Q26'}),146,0.9733333333333334
1136,frozenset({'Q21'}),"frozenset({'Q26', 'Q1'})",146,0.863905325443787
1137,"frozenset({'Q26', 'Q21'})",frozenset({'Q1'}),146,0.906832298136646
1138,"frozenset({'Q14', 'Q27'})",frozenset({'Q1'}),118,0.9007633587786259
1139,"frozenset({'Q1', 'Q14'})",frozenset({'Q27'}),118,0.9516129032258065
1140,"frozenset({'Q4', 'Q1'})",frozenset({'Q26'}),123,0.9461538461538461
1141,"frozenset({'Q26', 'Q4'})",frozenset({'Q1'}),123,0.9318181818181818
1142,"frozenset({'Q2', 'Q19'})",frozenset({'Q26'}),126,0.9618320610687023
1143,"frozenset({'Q17', 'Q27'})",frozenset({'Q15'}),127,0.9694656488549618
1144,"frozenset({'Q15', 'Q27'})",frozenset({'Q17'}),127,0.8758620689655172
1145,"frozenset({'Q15', 'Q17'})",frozenset({'Q27'}),127,0.9548872180451128
1146,frozenset({'Q17'}),"frozenset({'Q15', 'Q27'})",127,0.927007299270073
1147,"frozenset({'Q21', 'Q27'})",frozenset({'Q26'}),152,0.9934640522875817
1148,"frozenset({'Q26', 'Q21'})",frozenset({'Q27'}),152,0.9440993788819876
1149,frozenset({'Q21'}),"frozenset({'Q26', 'Q27'})",152,0.8994082840236687
1150,"frozenset({'Q15', 'Q21'})",frozenset({'Q26'}),133,0.9925373134328358
1151,"frozenset({'Q15', 'Q26'})",frozenset({'Q21'}),133,0.9047619047619048
1152,"frozenset({'Q15', 'Q27'})",frozenset({'Q26'}),141,0.9724137931034482
1153,"frozenset({'Q15', 'Q26'})",frozenset({'Q27'}),141,0.9591836734693877
1154,frozenset({'Q15'}),"frozenset({'Q26', 'Q27'})",141,0.88125
1155,"frozenset({'Q22', 'Q1'})",frozenset({'Q26'}),124,0.9763779527559056
1156,frozenset({'Q22'}),"frozenset({'Q26', 'Q1'})",124,0.8611111111111112
1157,"frozenset({'Q26', 'Q22'})",frozenset({'Q1'}),124,0.9117647058823529
1158,"frozenset({'Q27', 'Q19'})",frozenset({'Q1'}),143,0.89375
1159,"frozenset({'Q1', 'Q19'})",frozenset({'Q27'}),143,0.89937106918239
1160,"frozenset({'Q25', 'Q19'})",frozenset({'Q27'}),122,0.9172932330827067
1161,"frozenset({'Q20', 'Q19'})",frozenset({'Q26'}),153,0.9444444444444444
1162,frozenset({'Q20'}),"frozenset({'Q26', 'Q19'})",153,0.9272727272727272
1163,"frozenset({'Q26', 'Q19'})",frozenset({'Q20'}),153,0.9161676646706587
1164,"frozenset({'Q26', 'Q20'})",frozenset({'Q19'}),153,0.9870967741935484
1165,"frozenset({'Q26', 'Q17'})",frozenset({'Q15'}),127,0.9694656488549618
1166,"frozenset({'Q15', 'Q26'})",frozenset({'Q17'}),127,0.8639455782312925
1167,"frozenset({'Q15', 'Q17'})",frozenset({'Q26'}),127,0.9548872180451128
1168,frozenset({'Q17'}),"frozenset({'Q15', 'Q26'})",127,0.927007299270073
1169,"frozenset({'Q17', 'Q27'})",frozenset({'Q26'}),127,0.9694656488549618
1170,"frozenset({'Q26', 'Q17'})",frozenset({'Q27'}),127,0.9694656488549618
1171,frozenset({'Q17'}),"frozenset({'Q26', 'Q27'})",127,0.927007299270073
1172,"frozenset({'Q1', 'Q19'})",frozenset({'Q21'}),147,0.9245283018867925
1173,"frozenset({'Q21', 'Q19'})",frozenset({'Q1'}),147,0.8963414634146342
1174,"frozenset({'Q21', 'Q1'})",frozenset({'Q19'}),147,0.98
1175,frozenset({'Q21'}),"frozenset({'Q1', 'Q19'})",147,0.8698224852071006
1176,"frozenset({'Q25', 'Q19'})",frozenset({'Q26'}),127,0.9548872180451128
1177,"frozenset({'Q2', 'Q25'})",frozenset({'Q27'}),119,0.9296875
1178,"frozenset({'Q2', 'Q27'})",frozenset({'Q1'}),135,0.9060402684563759
1179,"frozenset({'Q2', 'Q1'})",frozenset({'Q27'}),135,0.9
1180,"frozenset({'Q1', 'Q25'})",frozenset({'Q26'}),170,0.9392265193370166
1181,"frozenset({'Q22', 'Q27'})",frozenset({'Q21'}),124,0.9763779527559056
1182,"frozenset({'Q22', 'Q21'})",frozenset({'Q27'}),124,0.9185185185185185
1183,frozenset({'Q22'}),"frozenset({'Q21', 'Q27'})",124,0.8611111111111112
1184,"frozenset({'Q25', 'Q27'})",frozenset({'Q26'}),182,0.9479166666666666
1185,"frozenset({'Q26', 'Q25'})",frozenset({'Q27'}),182,0.9054726368159204
1186,"frozenset({'Q15', 'Q27'})",frozenset({'Q20'}),125,0.8620689655172413
1187,"frozenset({'Q15', 'Q20'})",frozenset({'Q27'}),125,0.9689922480620154
1188,"frozenset({'Q17', 'Q19'})",frozenset({'Q21'}),121,0.9453125
1189,frozenset({'Q17'}),"frozenset({'Q21', 'Q19'})",121,0.8832116788321168
1190,"frozenset({'Q17', 'Q21'})",frozenset({'Q19'}),121,0.9758064516129032
1191,"frozenset({'Q12', 'Q19'})",frozenset({'Q21'}),118,0.9516129032258065
1192,"frozenset({'Q12', 'Q21'})",frozenset({'Q19'}),118,0.9833333333333333
1193,"frozenset({'Q15', 'Q21'})",frozenset({'Q20'}),126,0.9402985074626866
1194,"frozenset({'Q15', 'Q20'})",frozenset({'Q21'}),126,0.9767441860465116
1195,"frozenset({'Q20', 'Q27'})",frozenset({'Q21'}),143,0.959731543624161
1196,"frozenset({'Q21', 'Q27'})",frozenset({'Q20'}),143,0.934640522875817
1197,"frozenset({'Q20', 'Q21'})",frozenset({'Q27'}),143,0.9225806451612903
1198,frozenset({'Q20'}),"frozenset({'Q21', 'Q27'})",143,0.8666666666666667
1199,"frozenset({'Q20', 'Q25'})",frozenset({'Q26'}),119,0.9596774193548387
1200,"frozenset({'Q12', 'Q27'})",frozenset({'Q1'}),121,0.8962962962962963
1201,"frozenset({'Q12', 'Q1'})",frozenset({'Q27'}),121,0.9097744360902256
1202,"frozenset({'Q20', 'Q1'})",frozenset({'Q21'}),140,0.958904109589041
1203,"frozenset({'Q21', 'Q1'})",frozenset({'Q20'}),140,0.9333333333333333
1204,"frozenset({'Q20', 'Q21'})",frozenset({'Q1'}),140,0.9032258064516129
1205,"frozenset({'Q22', 'Q1'})",frozenset({'Q21'}),122,0.9606299212598425
1206,"frozenset({'Q22', 'Q21'})",frozenset({'Q1'}),122,0.9037037037037037
1207,"frozenset({'Q2', 'Q21'})",frozenset({'Q26'}),122,0.976
1208,"frozenset({'Q27', 'Q19'})",frozenset({'Q21'}),149,0.93125
1209,"frozenset({'Q21', 'Q19'})",frozenset({'Q27'}),149,0.9085365853658537
1210,frozenset({'Q21'}),"frozenset({'Q27', 'Q19'})",149,0.8816568047337278
1211,"frozenset({'Q21', 'Q27'})",frozenset({'Q19'}),149,0.9738562091503268
1212,"frozenset({'Q17', 'Q20'})",frozenset({'Q21'}),117,0.975
1213,frozenset({'Q17'}),"frozenset({'Q20', 'Q21'})",117,0.8540145985401459
1214,"frozenset({'Q17', 'Q21'})",frozenset({'Q20'}),117,0.9435483870967742
1215,"frozenset({'Q15', 'Q19'})",frozenset({'Q27'}),134,0.9436619718309859
1216,"frozenset({'Q15', 'Q27'})",frozenset({'Q19'}),134,0.9241379310344827
1217,"frozenset({'Q17', 'Q21'})",frozenset({'Q26'}),123,0.9919354838709677
1218,frozenset({'Q17'}),"frozenset({'Q26', 'Q21'})",123,0.8978102189781022
1219,"frozenset({'Q26', 'Q17'})",frozenset({'Q21'}),123,0.9389312977099237
1220,"frozenset({'Q2', 'Q20'})",frozenset({'Q26'}),120,0.9836065573770492
1221,"frozenset({'Q2', 'Q25'})",frozenset({'Q26'}),123,0.9609375
1222,"frozenset({'Q22', 'Q19'})",frozenset({'Q27'}),126,0.9
1223,frozenset({'Q22'}),"frozenset({'Q27', 'Q19'})",126,0.875
1224,"frozenset({'Q22', 'Q27'})",frozenset({'Q19'}),126,0.9921259842519685
1225,"frozenset({'Q2', 'Q20'})",frozenset({'Q21'}),119,0.9754098360655737
1226,"frozenset({'Q2', 'Q21'})",frozenset({'Q20'}),119,0.952
1227,"frozenset({'Q4', 'Q27'})",frozenset({'Q26'}),123,0.9609375
1228,"frozenset({'Q26', 'Q4'})",frozenset({'Q27'}),123,0.9318181818181818
1229,"frozenset({'Q27', 'Q19'})",frozenset({'Q20'}),147,0.91875
1230,"frozenset({'Q20', 'Q19'})",frozenset({'Q27'}),147,0.9074074074074074
1231,frozenset({'Q20'}),"frozenset({'Q27', 'Q19'})",147,0.8909090909090909
1232,"frozenset({'Q20', 'Q27'})",frozenset({'Q19'}),147,0.9865771812080537
1233,"frozenset({'Q22', 'Q19'})",frozenset({'Q21'}),135,0.9642857142857143
1234,frozenset({'Q22'}),"frozenset({'Q21', 'Q19'})",135,0.9375
1235,"frozenset({'Q22', 'Q21'})",frozenset({'Q19'}),135,1.0
1236,"frozenset({'Q1', 'Q27'})",frozenset({'Q26'}),210,0.9375
1237,"frozenset({'Q26', 'Q1'})",frozenset({'Q27'}),210,0.8898305084745762
1238,"frozenset({'Q15', 'Q1'})",frozenset({'Q26'}),130,0.9848484848484849
1239,"frozenset({'Q15', 'Q26'})",frozenset({'Q1'}),130,0.8843537414965986
1240,"frozenset({'Q12', 'Q20'})",frozenset({'Q26'}),118,0.9833333333333333
1241,"frozenset({'Q22', 'Q21'})",frozenset({'Q26'}),131,0.9703703703703703
1242,frozenset({'Q22'}),"frozenset({'Q26', 'Q21'})",131,0.9097222222222222
1243,"frozenset({'Q26', 'Q22'})",frozenset({'Q21'}),131,0.9632352941176471
1244,"frozenset({'Q17', 'Q19'})",frozenset({'Q27'}),122,0.953125
1245,frozenset({'Q17'}),"frozenset({'Q27', 'Q19'})",122,0.8905109489051095
1246,"frozenset({'Q17', 'Q27'})",frozenset({'Q19'}),122,0.9312977099236641
1247,"frozenset({'Q21', 'Q25'})",frozenset({'Q26'}),125,0.9689922480620154
1248,"frozenset({'Q17', 'Q1'})",frozenset({'Q26'}),117,1.0
1249,frozenset({'Q17'}),"frozenset({'Q26', 'Q1'})",117,0.8540145985401459
1250,"frozenset({'Q26', 'Q17'})",frozenset({'Q1'}),117,0.8931297709923665
1251,"frozenset({'Q21', 'Q25'})",frozenset({'Q1'}),118,0.9147286821705426
1252,"frozenset({'Q12', 'Q21'})",frozenset({'Q26'}),118,0.9833333333333333
1253,"frozenset({'Q1', 'Q25'})",frozenset({'Q27'}),163,0.9005524861878453
1254,"frozenset({'Q20', 'Q1'})",frozenset({'Q26'}),142,0.9726027397260274
1255,frozenset({'Q20'}),"frozenset({'Q26', 'Q1'})",142,0.8606060606060606
1256,"frozenset({'Q26', 'Q20'})",frozenset({'Q1'}),142,0.9161290322580645
1257,"frozenset({'Q20', 'Q25'})",frozenset({'Q21'}),119,0.9596774193548387
1258,"frozenset({'Q21', 'Q25'})",frozenset({'Q20'}),119,0.9224806201550387
1259,"frozenset({'Q22', 'Q19'})",frozenset({'Q1'}),125,0.8928571428571429
1260,"frozenset({'Q22', 'Q1'})",frozenset({'Q19'}),125,0.984251968503937
1261,frozenset({'Q22'}),"frozenset({'Q1', 'Q19'})",125,0.8680555555555556
1262,frozenset({'Q25'}),frozenset({'Q27'}),192,0.8571428571428571
1263,frozenset({'Q22'}),frozenset({'Q27'}),127,0.8819444444444444
1264,frozenset({'Q21'}),frozenset({'Q1'}),150,0.8875739644970414
1265,frozenset({'Q19'}),frozenset({'Q20'}),162,0.8804347826086957
1266,frozenset({'Q20'}),frozenset({'Q19'}),162,0.9818181818181818
1267,frozenset({'Q19'}),frozenset({'Q1'}),159,0.8641304347826086
1268,frozenset({'Q22'}),frozenset({'Q19'}),140,0.9722222222222222
1269,frozenset({'Q5'}),frozenset({'Q27'}),124,0.8857142857142857
1270,frozenset({'Q22'}),frozenset({'Q20'}),130,0.9027777777777778
1271,frozenset({'Q12'}),frozenset({'Q26'}),143,0.9407894736842105
1272,frozenset({'Q2'}),frozenset({'Q27'}),149,0.8662790697674418
1273,frozenset({'Q5'}),frozenset({'Q26'}),125,0.8928571428571429
1274,frozenset({'Q14'}),frozenset({'Q1'}),124,0.8732394366197183
1275,frozenset({'Q2'}),frozenset({'Q26'}),156,0.9069767441860465
1276,frozenset({'Q3'}),frozenset({'Q26'}),121,0.9453125
1277,frozenset({'Q17'}),frozenset({'Q27'}),131,0.9562043795620438
1278,frozenset({'Q20'}),frozenset({'Q21'}),155,0.9393939393939394
1279,frozenset({'Q21'}),frozenset({'Q20'}),155,0.9171597633136095
1280,frozenset({'Q4'}),frozenset({'Q26'}),132,0.9041095890410958
1281,frozenset({'Q14'}),frozenset({'Q26'}),135,0.9507042253521126
1282,frozenset({'Q17'}),frozenset({'Q19'}),128,0.9343065693430657
1283,frozenset({'Q17'}),frozenset({'Q21'}),124,0.9051094890510949
1284,frozenset({'Q13'}),frozenset({'Q26'}),120,0.967741935483871
1285,frozenset({'Q11'}),frozenset({'Q1'}),117,0.8863636363636364
1286,frozenset({'Q12'}),frozenset({'Q27'}),135,0.8881578947368421
1287,frozenset({'Q12'}),frozenset({'Q1'}),133,0.875
1288,frozenset({'Q20'}),frozenset({'Q1'}),146,0.8848484848484849
1289,frozenset({'Q11'}),frozenset({'Q26'}),121,0.9166666666666666
1290,frozenset({'Q27'}),frozenset({'Q26'}),273,0.9069767441860465
1291,frozenset({'Q26'}),frozenset({'Q27'}),273,0.8694267515923567
1292,frozenset({'Q20'}),frozenset({'Q26'}),155,0.9393939393939394
1293,frozenset({'Q11'}),frozenset({'Q19'}),118,0.8939393939393939
1294,frozenset({'Q23'}),frozenset({'Q27'}),117,0.9285714285714286
1295,frozenset({'Q22'}),frozenset({'Q26'}),136,0.9444444444444444
1296,frozenset({'Q4'}),frozenset({'Q27'}),128,0.8767123287671232
1297,frozenset({'Q25'}),frozenset({'Q26'}),201,0.8973214285714286
1298,frozenset({'Q15'}),frozenset({'Q27'}),145,0.90625
1299,frozenset({'Q24'}),frozenset({'Q27'}),129,0.9485294117647058
1300,frozenset({'Q20'}),frozenset({'Q27'}),149,0.9030303030303031
1301,frozenset({'Q2'}),frozenset({'Q1'}),150,0.872093023255814
1302,frozenset({'Q14'}),frozenset({'Q27'}),131,0.9225352112676056
1303,frozenset({'Q19'}),frozenset({'Q26'}),167,0.907608695652174
1304,frozenset({'Q19'}),frozenset({'Q21'}),164,0.8913043478260869
1305,frozenset({'Q21'}),frozenset({'Q19'}),164,0.9704142011834319
1306,frozenset({'Q23'}),frozenset({'Q26'}),119,0.9444444444444444
1307,frozenset({'Q19'}),frozenset({'Q27'}),160,0.8695652173913043
1308,frozenset({'Q15'}),frozenset({'Q19'}),142,0.8875
1309,frozenset({'Q21'}),frozenset({'Q26'}),161,0.9526627218934911
1310,frozenset({'Q22'}),frozenset({'Q1'}),127,0.8819444444444444
1311,frozenset({'Q4'}),frozenset({'Q1'}),130,0.8904109589041096
1312,frozenset({'Q21'}),frozenset({'Q27'}),153,0.9053254437869822
1313,frozenset({'Q17'}),frozenset({'Q1'}),117,0.8540145985401459
1314,frozenset({'Q22'}),frozenset({'Q21'}),135,0.9375
1315,frozenset({'Q15'}),frozenset({'Q26'}),147,0.91875
1316,frozenset({'Q24'}),frozenset({'Q26'}),131,0.9632352941176471
1317,frozenset({'Q17'}),frozenset({'Q26'}),131,0.9562043795620438
1318,frozenset({'Q24'}),frozenset({'Q1'}),117,0.8602941176470589
1319,frozenset({'Q7'}),frozenset({'Q26'}),117,0.9669421487603306
1320,frozenset({'Q17'}),frozenset({'Q20'}),120,0.8759124087591241
1321,frozenset({'Q17'}),frozenset({'Q15'}),133,0.9708029197080292
